building_id,tree_id,dist,cnt,b_loc,t_loc
5863129,58280,62.52971849,35,0106000020E6100000010000000103000000010000000B000000DC6416DF147D02402FD8C5A6F96A4840A29AFC70EA7C0240B77ED6A1F76A4840B562AC30AB7C0240E1BADA7EF96A484034023C78AA7C0240571D5586F96A4840823022E1AB7C0240018B189DF96A48405006EC87B17C02409FC60FE9F96A4840385EF5E3B77C0240AB19A33CFA6A48409958E102D77C0240FF632FB1FB6A48407E6096460C7D0240DC9928C4F96A4840E9A52C1D0F7D024089B80DDBF96A4840DC6416DF147D02402FD8C5A6F96A4840,0101000020E6100000AEC75E9EB77B024068F06ACB096B4840
5863130,58280,56.55601355,36,0106000020E61000000100000001030000000100000010000000B562AC30AB7C0240E1BADA7EF96A4840E530F728A47C024022DE67F6F86A4840574571B5947C024096FB1CB8F76A4840771E28EC687C02403C1822BCF86A484028A937E8807C024036BE7A28FA6A4840A7F6D8E78C7C0240F1CF1BD7FA6A48402E77AE15967C0240FD023658FB6A484010AE9709B87C02401ABE32EBFC6A48406328E88ED07C0240F2ABC4CEFB6A484081B85024D47C0240367502C0FB6A48409958E102D77C0240FF632FB1FB6A4840385EF5E3B77C0240AB19A33CFA6A48405006EC87B17C02409FC60FE9F96A4840823022E1AB7C0240018B189DF96A484034023C78AA7C0240571D5586F96A4840B562AC30AB7C0240E1BADA7EF96A4840,0101000020E6100000AEC75E9EB77B024068F06ACB096B4840
5863131,58280,73.43701816,26,0106000020E61000000100000001030000000100000009000000DC6416DF147D02402FD8C5A6F96A484015680DA7317D02404AABE9A8F86A48406259E7882F7D02401A2A8A8AF86A484011EE87B4197D024001DB4D0FF76A484018EDDCB4027D0240F228B5BAF76A484073059F88F97C024067C80F32F76A4840BCCB2ED0F87C0240DA2B8A39F76A4840A29AFC70EA7C0240B77ED6A1F76A4840DC6416DF147D02402FD8C5A6F96A4840,0101000020E6100000AEC75E9EB77B024068F06ACB096B4840
5863132,58280,50.62601087,37,0106000020E61000000100000001030000000100000006000000CD32CCA5977C0240E1D6FD15FE6A484010AE9709B87C02401ABE32EBFC6A48402E77AE15967C0240FD023658FB6A484054B78668887C024084D034D7FB6A484006FF7BB3757C0240E7CC757BFC6A4840CD32CCA5977C0240E1D6FD15FE6A4840,0101000020E6100000AEC75E9EB77B024068F06ACB096B4840
5863134,184934,38.77587074,38,0106000020E610000001000000010300000001000000150000001944E51F487C0240D1F8E434FF6A48401EC7B1A15C7C0240A4C6C02F006B4840CD32CCA5977C0240E1D6FD15FE6A484006FF7BB3757C0240E7CC757BFC6A48406D69FC4A507C02406E766CBCFD6A4840D0F9A3924A7C0240F5D370C3FD6A4840447792DA3D7C0240E3164A1CFD6A4840A8C9EB263D7C024036C0220DFD6A4840C683D4BA3B7C02409ECA7505FD6A4840E98EFC033B7C02406EEE6405FD6A484065550DE1387C0240981CA7FDFC6A48402306CE2B387C024022030BF6FC6A48404A1D1EBE367C0240A54AE9F5FC6A48408899FD97347C024031F341FDFC6A4840A114DD71327C0240929B9A04FD6A4840698EBC4B307C0240F343F30BFD6A4840459880E61D7C02407E2D0237FC6A48400E7186E2557C0240C2BC36F0FA6A4840FE539C6D3C7C0240D2FA8AB8F96A4840AB329115F67B02405BF18B58FB6A48401944E51F487C0240D1F8E434FF6A4840,0101000020E6100000C4D1FB51887B02401D2C3486076B4840
5863135,58280,54.24351436,32,0106000020E6100000010000000103000000010000000700000071E574A75D7C0240D9888D5AFB6A484028A937E8807C024036BE7A28FA6A4840771E28EC687C02403C1822BCF86A4840FE539C6D3C7C0240D2FA8AB8F96A48400E7186E2557C0240C2BC36F0FA6A4840CB954F895B7C024059002E3CFB6A484071E574A75D7C0240D9888D5AFB6A4840,0101000020E6100000AEC75E9EB77B024068F06ACB096B4840
5863136,58280,31.96113744,38,0106000020E6100000010000000103000000010000000B000000E8EE7DDA127C02409F4C7629016B48401944E51F487C0240D1F8E434FF6A4840AB329115F67B02405BF18B58FB6A4840B7033B13B97B024035ED0DBDFC6A48408206E928CC7B0240F0F43CB0FD6A48407BF549D1D17B0240E607A9F4FD6A4840FA704E02DB7B02407EDCAC66FE6A48401DD3C7BEF37B02407325D3A5FF6A48407C288E3AFC7B024051DA3A10006B48406BCFF83E087C02403E4D3AA8006B4840E8EE7DDA127C02409F4C7629016B4840,0101000020E6100000AEC75E9EB77B024068F06ACB096B4840
5863137,184934,34.90388995,45,0106000020E6100000010000000103000000010000000F00000023B5068CF27B02405667320FF16A4840A88F2ABCD07B02402B235032F26A4840F6CD9A41D47B02407D61FE6EF26A4840E65C9059CC7B024093C89EAAF26A4840C4837ABEB57B0240177CC17AF16A4840A252A23F187B0240E86B6B85F66A4840BFA2FEAD967B0240539EAE41FD6A484011BA62CD3C7C0240C59BE8F3F76A4840EE2D2E9F3F7C0240537C6F21F86A4840867FD127437C0240D838074FF86A4840DC11B465477C02407E0E3B84F86A4840DE3C9335697C0240E4121D61F76A48405B1B92E12D7C0240253E6234F46A4840F6D757841B7C0240A7F0B839F36A484023B5068CF27B02405667320FF16A4840,0101000020E6100000C4D1FB51887B02401D2C3486076B4840
5863138,184934,26.88824963,40,0106000020E6100000010000000103000000010000000A000000322B049C927B02408169DD9CFF6A4840669465AD9C7B024010EECD4AFF6A4840315FD078A77B02406ED4B8E9FE6A4840A8A25B6AB47B024000154B81FE6A48408206E928CC7B0240F0F43CB0FD6A4840B7033B13B97B024035ED0DBDFC6A48407E7D07BB777B0240D15C845DFE6A484048594676847B02402DC994F5FE6A48408B58643E8C7B02404635D550FF6A4840322B049C927B02408169DD9CFF6A4840,0101000020E6100000C4D1FB51887B02401D2C3486076B4840
5863139,127557,23.53222524,44,0106000020E61000000100000001030000000100000007000000CBC2E5B1567B024028474235FF6A4840BB704560687B02400ABB220A006B48403A6CE7FB7D7B024037E15631FF6A484048594676847B02402DC994F5FE6A48407E7D07BB777B0240D15C845DFE6A4840023D8950767B024055254C4EFE6A4840CBC2E5B1567B024028474235FF6A4840,0101000020E610000024B6186A517B02402CAC96E8066B4840
5863140,184934,18.56615821,43,0106000020E6100000010000000103000000010000000F0000005A52123DEF7B024069AE1411046B48408F7432F0257C0240C835A51C026B4840E8EE7DDA127C02409F4C7629016B48406BCFF83E087C02403E4D3AA8006B48407C288E3AFC7B024051DA3A10006B48408D766D67DA7B0240380E6F42016B48409F47A7EBD17B0240CA5407D8006B48408F5586C5CF7B024098F95FDF006B48408D7B3552B67B0240ACC428A0FF6A48406F13785DA97B0240C2FEAC17006B484077E0D7FFA27B024000CDA4CBFF6A4840BE6D265C9A7B0240A805D61D006B4840B6660775AD7B02404E9BEE01016B48408B772968B27B0240CC95BE3E016B48405A52123DEF7B024069AE1411046B4840,0101000020E6100000C4D1FB51887B02401D2C3486076B4840
5863141,184934,27.695667,38,0106000020E610000001000000010300000001000000080000007BF549D1D17B0240E607A9F4FD6A484018B5C176C87B0240076AC946FE6A4840E0E75EA9D17B0240B90242B1FE6A48405263D64EC87B0240BE646203FF6A4840E98BFF78E27B0240966FAA42006B48401DD3C7BEF37B02407325D3A5FF6A4840FA704E02DB7B02407EDCAC66FE6A48407BF549D1D17B0240E607A9F4FD6A4840,0101000020E6100000C4D1FB51887B02401D2C3486076B4840
5863142,127557,17.76686072,47,0106000020E61000000100000001030000000100000008000000775E4F20757B02409B72918B006B4840BB704560687B02400ABB220A006B4840CBC2E5B1567B024028474235FF6A4840FF73FB7B4A7B0240A3191F87FF6A4840169BD09B477B0240F1547D9DFF6A48401F66F2BD597B0240B4B546AF016B4840AEFF6843657B0240F00C2C3F016B4840775E4F20757B02409B72918B006B4840,0101000020E610000024B6186A517B02402CAC96E8066B4840
5863143,127557,11.04500878,55,0106000020E61000000100000001030000000100000009000000937ABE973F7B0240BD11FABC036B4840C90435C27F7B02406497A0EE006B4840059B668C767B0240DF6C3E93006B4840775E4F20757B02409B72918B006B4840AEFF6843657B0240F00C2C3F016B48401F66F2BD597B0240B4B546AF016B4840169BD09B477B0240F1547D9DFF6A484040F8364E2C7B02404068205F006B4840937ABE973F7B0240BD11FABC036B4840,0101000020E610000024B6186A517B02402CAC96E8066B4840
5863144,127557,8.06509466,55,0106000020E6100000010000000103000000010000001B000000C213AC85A27B0240804E986C056B4840B339B878AC7B0240D75ADEA9056B48400A5E43D6B77B0240419B5CF6056B484095C4F343B97B0240B6567EF6056B48405A52123DEF7B024069AE1411046B48408B772968B27B0240CC95BE3E016B48408F061D17AE7B0240B2941164016B4840A6BDBD74B47B024006C519B0016B4840CAE3E874A27B0240A098F65B026B4840889116149C7B0240D0E0041F026B484086AE36D9A17B024095AAA6DB016B484049E38790917B0240C636A02C016B484085B046A5897B0240CB0D5777016B48403E61F6D9817B0240211C2D2B016B48402612714C837B02404E21AD14016B4840C90435C27F7B02406497A0EE006B4840937ABE973F7B0240BD11FABC036B4840D72179BA437B024008086D72046B4840459AF724457B02409E40A581046B4840CA012B6C587B0240F002F88A046B48400649E5935A7B02404225147C046B4840ACDC6E90697B0240D8E58C8C046B484049EB2D88787B0240125AA7B3046B48404D227CC7867B024063293CE2046B484001785B0D8B7B02408AD9B7F1046B484008E29803957B0240836FE71F056B4840C213AC85A27B0240804E986C056B4840,0101000020E610000024B6186A517B02402CAC96E8066B4840
5863145,184934,5.55920683,48,0106000020E61000000100000001030000000100000007000000B339B878AC7B0240D75ADEA9056B4840C213AC85A27B0240804E986C056B484008E29803957B0240836FE71F056B484001785B0D8B7B02408AD9B7F1046B48404D862012837B02407B12DF87056B48401ECA0CC5A37B02402DF77F47066B4840B339B878AC7B0240D75ADEA9056B4840,0101000020E6100000C4D1FB51887B02401D2C3486076B4840
5863146,133536,74.4322994,14,0106000020E6100000010000000103000000010000000800000026EA6419887B0240BB5DCC07E76A48400B450E6C617B02401F3A6A28E46A48400C4777831C7B0240BDC000C1E56A4840708716C4247B0240C67D8842E76A48406982DEB6307B02406BC7832DE86A4840956294D9347B0240B8C7F6E2E86A4840357F538C6D7B024076043D9CE76A484026EA6419887B0240BB5DCC07E76A4840,0101000020E6100000DC27E5442B7A0240E612A630D26A4840
5863150,145088,3.90456941,178,0106000020E61000000100000001030000000100000005000000D4E169D0A0840240540713B5486B4840B1A6F48D32840240C4AC9B20436B484050F77D14DA83024005F8F00A466B4840204DE6DA4B840240A8DFA1E34B6B4840D4E169D0A0840240540713B5486B4840,0101000020E6100000D29AC6F23B8402408FCF8CD54C6B4840
5863217,161400,2.76192872,279,0106000020E6100000010000000103000000010000002B000000954C1817118002407E64C5344B6B48409F68AFFB5B80024029CC4C58486B4840F7E406B46E8002400B35F4A4476B48402A723905678002407BB100D1466B48407883B9AA5380024013663622476B48407FF66A7B1F80024017BF3952476B4840EA0EC2C1F47F024075EBDCAF466B4840B268A619CD7F02406239450D456B4840F6427CC8DA7F0240CF80BA86446B48400FEBB2EEDA7F024044D7ACD1436B48402B70985CCB7F0240B66FB822436B4840847BEA77927F0240FC705253456B484045ACFD0E917F0240EF178F3C456B48407C641A9E8F7F0240B0EC834B456B4840092AE2038C7F02408200E870456B48408019C6D5897F02408AF4F89D456B4840FA134B63887F0240850579B4456B484074A2A0ED867F02402D8F0FDA456B4840EE6512E4867F02405EF95207466B4840386DC68F877F02400772323C466B48408F2B123D887F02403DAE8669466B4840382A540D8B7F0240019D989E466B484032DB25B1817F0240E6C544F8466B48409D1743487B7F024006AD0BE1466B4840A59B5602777F0240C24690D1466B48406B289005727F0240D10D04C2466B4840DD3E74BC6D7F0240911F9FC1466B4840F15CA405687F0240138C18C1466B48400C3D0D4A627F02401AAD33D7466B48407B13768E5C7F024094CD4EED466B4840E519FB3E587F024025CF160B476B4840601680EF537F02406FD0DE28476B484047444755507F024084E0424E476B48402F8763454B7F024072783D99476B48405EB90D5A487F024075886AE4476B4840C190A4D7467F024000F35A46486B4840C96E6245437F024092D40646486B484096D9C3083D7F02400A0730BF4A6B484012DAC5B0837F0240219396094B6B4840129637A7837F0240E2FCD9364B6B484084E918B3F37F02400AFC52B24B6B4840437F16F9F57F0240077C19144B6B4840954C1817118002407E64C5344B6B4840,0101000020E6100000407B3BEB567F02405C08D1AB4B6B4840
5863218,146121,12.25137551,332,0106000020E6100000010000000103000000010000002F0000003D329156B67F0240078E6536416B4840B6CA5755997F024022583AE03F6B4840F2989DB1907F0240E5196C32406B4840B917A38B827F0240A67E248B3F6B48402AF114C5837F024073F29B203D6B4840CCB993A07C7F0240AEBCF31F3D6B4840C02F5BD07C7F0240FAA5A23D3C6B48409223B28C327F0240505B2B203C6B484041C21760327F0240D9F865F33C6B484047B196B4057F0240336C0BC33E6B484077A185C2837E02403B84BA7A3E6B4840A5C9ED205C7E024083E5F4B93C6B4840D7627593587E0240B803FFA23C6B4840EE628878597E0240EFFF49C83B6B48406A5300332D7E024019B51FB53B6B4840E4989D6A2C7E0240FF770A083C6B4840CE6AF992ED7D024001392AF33B6B4840726711ECEC7D02407305A9A73B6B4840EFA6CC5F6C7D0240569A2F853B6B48404D3959D24E7D02403A0CE0C63C6B48408023C647937D0240BC2DAA14446B484034F8BE32D07D024013054F21436B484076DD7E79B17D02404653F4C93F6B4840BF47BD92CF7D0240F1E803543F6B48405AC206FB167E02403E9239713F6B48402E053589547E0240DD84123C426B4840D9427685957E024066D62451426B4840D5CD9E5D957E024001BCBD0D436B4840C2EB3D80BF7E02409FFF2919436B4840A29C4E70BF7E0240715B9A64436B4840C0FDD249E57E02407389A16F436B4840AE56E25F137F0240FA5134AF416B48401A2BECF12F7F02405A56D5B1416B4840451461D4787F024058106EF6446B4840836F8576817F0240278FC7AB446B484018F12F2A827F024011DAEEBA446B48403326ED51847F0240B7D70AAC446B484045ACFD0E917F0240EF178F3C456B48407B8DABF3C97F0240EE17F50B436B484050495A59D87F0240B6307B85426B4840EF8B3279D87F02403F789AEE416B4840C1369C64D17F024047F081A2416B48407055D682CE7F0240149D6BC0416B4840B49AFFA5BF7F0240893F1319416B484091BE5653BB7F02406BC1F145416B48403BD00BC9B77F0240C97BE51F416B48403D329156B67F0240078E6536416B4840,0101000020E6100000545271CEF77F024052E95F543E6B4840
5863219,94142,21.92552836,52,0106000020E6100000010000000103000000010000000B0000002BCD4E25A57A024053B2E1F0B66A4840FA436BD0B17A024079CC62D4B76A484021F5FEEEE67A0240CD45E094B66A48408A43CD74BF7A024080000A1FB46A48404197CD9D897A024045C20666B56A4840531020DF837A0240F7ED378BB56A4840491647B58D7A0240D6914850B66A4840391A9A78987A02404DD3EB14B66A48401B36A3B19C7A02400688C160B66A48403D22C961A77A0240E6B0EB7FB66A48402BCD4E25A57A024053B2E1F0B66A4840,0101000020E610000092881112517A0240FAEFA649AF6A4840
5863220,94142,31.89477593,50,0106000020E610000001000000010300000001000000090000003FA03773E17A0240779EE93CBC6A48409A8C4245247B0240D76F3B60BA6A484021F5FEEEE67A0240CD45E094B66A4840FA436BD0B17A024079CC62D4B76A48402023FC17B17A0240B629DDDBB76A484038D04206B67A024077FB4E2FB86A48404F70B6BCE17A02407F75E4E1BA6A484025D157EED17A024022D09951BB6A48403FA03773E17A0240779EE93CBC6A4840,0101000020E610000092881112517A0240FAEFA649AF6A4840
5863221,110775,23.54837604,64,0106000020E610000001000000010300000001000000100000007E096109457A0240556166D2B86A484011791662537A0240189E4788B86A48400817D347647A02400B4313B0B96A48407CA5FA95A07A0240B41A6B3CB86A48402023FC17B17A0240B629DDDBB76A4840FA436BD0B17A024079CC62D4B76A48402BCD4E25A57A024053B2E1F0B66A4840E72D3A689F7A024057A2870EB76A4840446359FF9D7A0240AB25C4F7B66A4840F75CC8DF967A0240789F79E0B66A484007835C8C717A02407A1D5DBFB76A484055C6169E6C7A02401046EB6BB76A48407C4838FC5E7A02405CF11AB6B76A4840ED35149F517A02401829E7BBB66A484072944EA1357A02406C0A4C5FB76A48407E096109457A0240556166D2B86A4840,0101000020E6100000AC1797C3257A02405B490E09B06A4840
5863222,94142,4.04555826,56,0106000020E6100000010000000103000000010000000D0000008A43CD74BF7A024080000A1FB46A48403611A71E827A02403964AE53B06A48407B9336756D7A024045E46A15B06A48408F0FFF923F7A02403A346DE4B06A484060221F635E7A02409DE0A1CAB36A4840A076E747667A0240AB1F189EB36A484009834EC7627A02405C0AC84AB36A4840D75CF865707A0240FDD9AE0FB36A4840DF0D50C0767A024034B3CD6AB36A4840BE08C6E1737A024027A9A079B36A48407BF2B1A3717A024077E721F2B36A48404197CD9D897A024045C20666B56A48408A43CD74BF7A024080000A1FB46A4840,0101000020E610000092881112517A0240FAEFA649AF6A4840
5863223,72281,14.53460818,66,0106000020E610000001000000010300000001000000080000000BF8A832187A02403D95A511B86A484072944EA1357A02406C0A4C5FB76A48408D31A7BA1B7A024048E72AE3B46A48405E2E47F40B7A0240EBD7272DB56A48406DA4F208097A024007BA5478B56A4840F4903DA51C7A0240D495E64DB76A484062B14FE0117A0240157CCE90B76A48400BF8A832187A02403D95A511B86A4840,0101000020E6100000BC960DFCFA790240AF76C4D2B06A4840
5863224,72281,4.08292625,64,0106000020E6100000010000000103000000010000001B000000ED35149F517A02401829E7BBB66A48402A152BAD5B7A02406355EE78B66A4840672D95A9467A024085D00D85B46A48400B2A2FD33E7A0240885DB26DB46A4840471314AD3C7A0240ECF40A75B46A4840B7B809FB3B7A02401158585EB46A484064A2EED4397A02404BEFB065B46A48400B40C704377A0240A0B29E30B46A4840BE877B2C397A02404DDDBA21B46A48401601C9553B7A0240A9C94B0BB46A4840A35CD10F3C7A0240972F46FCB36A484094C403133C7A02402DB32FEDB36A484081F89C143C7A02400675A4E5B36A48407260CF173C7A02409CF88DD6B36A484050FC9A1C3C7A0240FD3DECBFB36A4840E901C245437A0240FE59F3A9B36A484057C2A12D487A0240252E921BB46A4840FCD685DF4D7A0240B6F9BA32B46A4840FA603FA1587A0240A884E9FEB36A484015ED7BD55C7A0240BAF86061B46A48409A366649637A0240C5F0CB43B46A484060221F635E7A02409DE0A1CAB36A48408F0FFF923F7A02403A346DE4B06A484042366D53FE790240B59AB913B26A48408D31A7BA1B7A024048E72AE3B46A484072944EA1357A02406C0A4C5FB76A4840ED35149F517A02401829E7BBB66A4840,0101000020E6100000BC960DFCFA790240AF76C4D2B06A4840
5863225,110775,24.99848205,73,0106000020E610000001000000010300000002000000080000000BF8A832187A02403D95A511B86A48402700CE76DA790240416D2B85B96A484064161C3A017A0240AF60F1FABB6A48408BFDBAEF397A0240A82A22A5BA6A484072EA8956527A02409B980A18BA6A48407E096109457A0240556166D2B86A484072944EA1357A02406C0A4C5FB76A48400BF8A832187A02403D95A511B86A484007000000FD514914187A0240BF31FBA0B86A4840ACB0CBA2327A0240F4D7FF04B86A48405F2B1B413F7A0240F5FADA24B96A4840335F1156327A02401A7E1B6FB96A4840D5B94551327A02407338BD85B96A484083B472B2297A0240D28B4CC1B96A4840FD514914187A0240BF31FBA0B86A4840,0101000020E6100000AC1797C3257A02405B490E09B06A4840
5863226,72281,4.28053349,70,0106000020E610000001000000010300000001000000110000000BF8A832187A02403D95A511B86A484062B14FE0117A0240157CCE90B76A4840F0DF77ECFE79024078AF32FFB56A4840474AE422EF790240A9144658B66A48404A6EC344E57902407E8DEDB8B56A48403684FC12FA7902401FA6AE49B56A484081F29FC6FA7902408A05D658B56A4840C3EB4B34FC790240A9CBF758B56A4840F89E5EA0FD790240EFCFA460B56A4840DC559B55FE79024025F14068B56A48405E2E47F40B7A0240EBD7272DB56A48408D31A7BA1B7A024048E72AE3B46A484042366D53FE790240B59AB913B26A48401AD73867A0790240143BA1C0B36A484028E7C21A967902402868D029B56A48402700CE76DA790240416D2B85B96A48400BF8A832187A02403D95A511B86A4840,0101000020E6100000BC960DFCFA790240AF76C4D2B06A4840
5863227,94142,32.345187,63,0106000020E6100000010000000103000000010000000C0000000C5763C79B7A024033BEC811BE6A484099DBF8C9B77A0240C8F4C157BD6A48403FA03773E17A0240779EE93CBC6A484025D157EED17A024022D09951BB6A484049791C00C57A0240DDEEF0AABB6A4840FE57C126977A0240277F9DF0B86A4840EC2F4184A57A0240C7EDDC8FB86A48407CA5FA95A07A0240B41A6B3CB86A48400817D347647A02400B4313B0B96A4840C84A1786597A0240B1B9E4E3B96A484099C3DE23967A0240E4CBBAB6BD6A48400C5763C79B7A024033BEC811BE6A4840,0101000020E610000092881112517A0240FAEFA649AF6A4840
5863228,329693,17.14728594,51,0106000020E6100000010000000103000000010000000F0000008A4B33B1647B0240CD975778C06A4840899BF5657C7B02409FF48CD4BF6A4840BFB310F85B7B0240B87488D0BD6A4840DDAAB54D1B7B02406C01539EBF6A48403BC62C07047B0240E3C39539BE6A484045C3CF7D217B024082908361BD6A4840B42EEF452C7B0240D8FD840FBD6A484011A073BB327B0240DBA164EABC6A4840006ED2AA437B0240EA90ECE4BD6A4840AE3B4C9F557B02407777DE6DBD6A48409A8C4245247B0240D76F3B60BA6A48403FA03773E17A0240779EE93CBC6A484099DBF8C9B77A0240C8F4C157BD6A4840C8F396300F7B024047AE19DBC26A48408A4B33B1647B0240CD975778C06A4840,0101000020E6100000B28009DCBA7B02403792982EC46A4840
5863229,72281,34.47847575,74,0106000020E610000001000000010300000001000000090000000C5763C79B7A024033BEC811BE6A484099C3DE23967A0240E4CBBAB6BD6A4840B582E9BC827A024007A34844BE6A4840111ACC177D7A024074ECC5F0BD6A4840FE136D9A717A0240AC3F283BBE6A48408BFDBAEF397A0240A82A22A5BA6A484064161C3A017A0240AF60F1FABB6A4840CE1069B4477A02405F7CAB74C06A48400C5763C79B7A024033BEC811BE6A4840,0101000020E6100000BC960DFCFA790240AF76C4D2B06A4840
5863230,329693,24.45610172,66,0106000020E61000000100000001030000000100000012000000C8F396300F7B024047AE19DBC26A484099DBF8C9B77A0240C8F4C157BD6A48400C5763C79B7A024033BEC811BE6A4840CE1069B4477A02405F7CAB74C06A484030F90C68487A024095DAD283C06A4840C8DA8E3B6A7A0240E7E6B1ADC26A4840F905376A9F7A0240CB39BF22C16A484039F9BCCF817A024071FFB544BF6A48402DC38384997A0240DFB5EBA0BE6A484035CE7207D47A02406F694B46C26A4840DEFBC7B1CA7A02408AF2C981C26A4840993E4100BE7A024020DA75BCC16A48401D6A38547D7A0240C3F6CA91C36A4840F67B38CD797A024024DDA75CC36A48407A333D36767A0240392FF572C36A4840CC598A629E7A0240AF2E7EFFC56A4840CD5AA0D7BB7A0240596EF72EC56A4840C8F396300F7B024047AE19DBC26A4840,0101000020E6100000B28009DCBA7B02403792982EC46A4840
5863231,157729,53.2615371,23,0106000020E610000001000000010300000001000000090000006D18B666B07C0240B6EF25DCE06A48405CA2A187BE7C02400D0B109AE16A4840036CAD3BA87C0240B3929E54E26A484015D56F79117D02406E153AF0E76A4840669C1820837D02401FF1752DE46A4840C7E85A941A7D02405ABF8DA8DE6A48404F32044A047D0240942C915BDF6A48406EE31729F67C02400421A79DDE6A48406D18B666B07C0240B6EF25DCE06A4840,0101000020E61000007125A4F57C7C0240677E68BDCF6A4840
5863232,57651,56.24493891,16,0106000020E6100000010000000103000000010000000A000000B11070A0717D0240F5E27F3DE96A4840F85D5222817D0240C26AE537EA6A4840E3EE03A4A87D0240E42DEF2BE96A4840DAFB271BAF7D02407F5243FFE86A484057D4D171967D0240F5D09665E76A4840A2E739CE907D0240432D890AE76A4840EFA95DD5787D02409E6C1A8FE56A484062918BDC4A7D0240145DBCC7E66A484003B0A42C697D0240D72A60ADE86A4840B11070A0717D0240F5E27F3DE96A4840,0101000020E6100000E7A1AECFEC7E02408C025E23F36A4840
5863233,157729,82.54299941,15,0106000020E6100000010000000103000000020000000D0000007730C59A137D0240641D83FFE76A484099BB77DA0D7D0240AEC13F2CE86A48401F85C640EE7C0240700B95FCE86A4840EC860984D17C02405170A2C5E96A4840ED675E56F37C024028220BF7EB6A4840FD5C84CDF97C0240AA5A5FCAEB6A4840F5FF7C0A397D0240B43A71FCE96A48408FF30FD1437D0240988BFDB1E96A4840C5D4E906507D0240BC4E2060E96A484003B0A42C697D0240D72A60ADE86A484062918BDC4A7D0240145DBCC7E66A48408A80580C487D0240154AAA92E66A48407730C59A137D0240641D83FFE76A484005000000D8B8757C137D02401FAFD88EE86A48408C9E9AF3197D0240D5E32C62E86A4840ABF5C73A257D02408C404818E96A48400B617A7A1F7D02407CE60445E96A4840D8B8757C137D02401FAFD88EE86A4840,0101000020E61000007125A4F57C7C0240677E68BDCF6A4840
5863234,57651,45.17678049,19,0106000020E610000001000000010300000001000000100000006E6C5F07907D0240AEF03579F16A4840085E4E5EB07D02407136C48AF06A48407BDB7F5A917D02408340F995EE6A484058ACEF12927D024016DB7E8EEE6A4840EC2C613AA67D0240D678BDD3ED6A4840C5DA785CDE7D0240A4CBE2D7EB6A4840E3EE03A4A87D0240E42DEF2BE96A4840F85D5222817D0240C26AE537EA6A484020242C7F5C7D0240FB740835EB6A48408FF30FD1437D0240988BFDB1E96A4840F5FF7C0A397D0240B43A71FCE96A4840FD5C84CDF97C0240AA5A5FCAEB6A4840554C60975E7D0240759C4431F26A48400AD193CE7C7D0240E2BBFE2BF16A48409BAC11B0867D0240831F40BCF16A48406E6C5F07907D0240AEF03579F16A4840,0101000020E6100000E7A1AECFEC7E02408C025E23F36A4840
5863235,57651,26.6853269,15,0106000020E6100000010000000103000000010000000A000000861879330A7E0240E7E894F3ED6A484047241E8D2D7E024062BA6AACEF6A4840C234B5545C7E0240955BB002EE6A484062421C995E7E0240100E026CED6A48401A392A221F7E02404250D689E96A4840C1E411B5F97D024057C76FE1EA6A4840C4EC894FEB7D02407150E967EB6A4840A4F351F20D7E0240935FAE20ED6A4840BBAEEF6C027E0240778FC990ED6A4840861879330A7E0240E7E894F3ED6A4840,0101000020E6100000E7A1AECFEC7E02408C025E23F36A4840
5863236,57651,36.28603827,13,0106000020E6100000010000000103000000010000000A000000861879330A7E0240E7E894F3ED6A4840BBAEEF6C027E0240778FC990ED6A48401C73314D007E0240A452F579ED6A48408D6745DEF27D0240E616BED2EC6A4840C5DA785CDE7D0240A4CBE2D7EB6A4840EC2C613AA67D0240D678BDD3ED6A4840B6A44B59C57D0240634F4948EF6A4840EC512AD0DD7D024058F1BF6FEE6A4840B83DD789EA7D0240CF1C5B0FEF6A4840861879330A7E0240E7E894F3ED6A4840,0101000020E6100000E7A1AECFEC7E02408C025E23F36A4840
5863237,57651,29.24837989,15,0106000020E6100000010000000103000000010000000A0000006E6C5F07907D0240AEF03579F16A48409BAC11B0867D0240831F40BCF16A4840D9FBE27E7F7D02405498F1F7F16A48403A1AD949937D02404329BCF2F26A4840DE2B9CBBAC7D0240DAD77D39F46A484047241E8D2D7E024062BA6AACEF6A4840861879330A7E0240E7E894F3ED6A4840B83DD789EA7D0240CF1C5B0FEF6A484000216738997D0240318339EBF16A48406E6C5F07907D0240AEF03579F16A4840,0101000020E6100000E7A1AECFEC7E02408C025E23F36A4840
5863259,3116,10.69540523,515,0106000020E6100000010000000103000000010000000500000026D096F32D6802402FA6F42F4A6A4840EA98B77E07680240520C9257466A4840E5292F57D0670240E08D9116476A48400C9106EAF8670240E294540D4B6A484026D096F32D6802402FA6F42F4A6A4840,0101000020E61000005B72A5ED02680240A52B262D4E6A4840
5863292,165377,9.02411849,31,0106000020E6100000010000000103000000010000000B0000009A59FC69697F02406176C6E0FF6A4840B837DC6A077F0240318298C5F96A4840610726AC017F0240C617CAEAF96A48404D2202768F7E02402B1D9ACDF26A4840CF0CD8385A7E02408450759CF46A4840C9087685477E02405AA32B39F56A4840E5C086A2727E0240CE0FE363F76A48401A1F58332D7F0240F0AA4AE3006B4840422D81512F7F02409A19AA01016B4840091316ED397F0240C589E582016B48409A59FC69697F02406176C6E0FF6A4840,0101000020E6100000E932F43D4B7F0240E2DF862EF96A4840
